Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Target
80,5107611,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.783144997,1702537.0,2948271.779,5106908,124,5107611,2553805.5,3610632.182,5106908,703,0,0.0,0.0,0,0,0,0,0,0,104,40,0.587358748,0.195786249,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS,1
443,16853313,10,12,2395,6160,1014,0,239.5,384.8781192,1448,0,513.3333333,667.3801334,507.6153276,1.305381322,802538.7143,2531972.365,9960003,0,16800000,1868757.444,3718614.219,9960003,156,16800000,1530024.818,3430419.509,10000000,0,0,0,0,0,328,392,0.593355146,0.712026176,0,1448,371.9565217,555.3944936,308463.0435,0,0,0,1,0,0,0,0,1,388.8636364,239.5,513.3333333,328,0,0,0,0,0,0,10,2395,12,6160,29200,1066,4,32,170039.5,207578.9738,316820,23259,8239369.0,2433343.939,9960003,6518735,BENIGN,0
80,99533622,5,6,361,11595,349,0,72.2,154.7649831,10136,0,1932.5,4060.245892,120.1202143,0.11051542,9953362.2,31400000.0,99400000,43,99400000,24900000.0,49700000.0,99400000,3046,99500000,19900000.0,44400000.0,99400000,43,0,0,0,0,144,200,0.050234282,0.060281138,0,10136,996.8333333,2908.187653,8457555.424,1,0,0,0,0,0,0,0,1,1087.454545,72.2,1932.5,144,0,0,0,0,0,0,5,361,6,11595,0,235,2,20,11986.0,0.0,11986,11986,99400000.0,0.0,99400000,99400000,DoS Hulk,1
443,125,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,96000.0,16000.0,125.0,0.0,125,125,125,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0,0,0,40,0,16000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,746,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
50000,78,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
443,15113142,9,10,2140,5874,1829,0,237.7777778,600.6764474,2284,0,587.4,829.4058382,530.266969,1.257183979,839619.0,2559423.087,9960022,3,10100000,1263290.5,3514088.573,9960022,203,15100000,1676738.0,3535368.28,10000000,3,0,0,0,0,296,328,0.595508201,0.661675779,0,2284,400.7,719.1276221,517144.5368,0,0,0,1,0,0,0,0,1,421.7894737,237.7777778,587.4,296,0,0,0,0,0,0,9,2140,10,5874,29200,12,3,32,146302.0,0.0,146302,146302,9960022.0,0.0,9960022,9960022,BENIGN,0
53660,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,123,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,115499088,22,18,864,5591,475,0,39.27272727,110.6935632,2043,0,310.6111111,634.8890722,55.88788718,0.346323081,2961515.077,4539802.354,10000000,7,115000000,5499956.571,4980879.554,10000000,48,111000000,6518359.235,4922904.185,10000000,50,0,0,0,0,712,584,0.190477695,0.155845386,0,2043,157.4390244,443.3969468,196600.8524,0,0,0,1,0,0,0,0,0,161.375,39.27272727,310.6111111,712,0,0,0,0,0,0,22,864,18,5591,29200,126,4,32,57969.90909,94267.88147,342198,29352,10000000.0,6424.945869,10000000,9997856,BENIGN,0
1700,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
3300,59,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,1036,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1930.501931,1036.0,0.0,1036,1036,1036,1036.0,0.0,1036,1036,0,0.0,0.0,0,0,0,0,0,0,64,0,1930.501931,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
80,12589,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,953.2131226,317.7377075,4196.333333,6754.577139,11990,38,599,599.0,0.0,599,599,12551,12551.0,0.0,12551,12551,0,0,0,0,40,64,158.8688538,158.8688538,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
22,12234525,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,388.4907669,4.332003081,235279.3269,633850.8462,2242956,3,10600000,529939.3,928387.2562,2308839,48,12200000,394657.0,786220.9477,2242956,3,0,0,0,0,680,1032,1.716454051,2.61554903,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
53,166,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,963855.4217,24096.38554,55.33333333,90.64399226,160,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12048.19277,12048.19277,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
62881,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,84058254,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023793023,84100000.0,0.0,84100000,84100000,84100000,84100000.0,0.0,84100000,84100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.023793023,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,84100000.0,0.0,84100000,84100000,DoS GoldenEye,1
1061,31,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,32258.06452,32258.06452,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,63147010,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110852438,10500000.0,11900000.0,32100000,999761,63100000,10500000.0,11900000.0,32100000,999761,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110852438,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011643.0,0.0,7011643,7011643,18700000.0,12300000.0,32100000,8007998,DoS Slowhttptest,1
53,48271,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,5261.958526,82.8654886,16090.33333,27865.81076,48267,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.4327443,41.4327443,30,97,56.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,71.0,30.0,97.0,64,0,0,0,0,0,0,2,60,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,99682,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,2247.145924,40.12760579,33227.33333,57545.36736,99675,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,20.06380289,20.06380289,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,64,0,0,0,0,0,0,2,58,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,6059896,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.95058001,0.825096668,1514974.0,3028596.037,6057868,4,6059896,1514974.0,3028596.037,6057868,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.825096668,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2028.0,0.0,2028,2028,6057868.0,0.0,6057868,6057868,DDoS,1
1272,18,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,55555.55556,55555.55556,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
53,60805,1,1,51,101,51,51,51.0,0.0,101,101,101.0,0.0,2499.794425,32.89203191,60805.0,0.0,60805,60805,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.44601595,16.44601595,51,101,67.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,101.5,51.0,101.0,20,0,0,0,0,0,0,1,51,1,101,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,51418,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,5601.1513477771,77.7937687191,17139.3333333333,29680.9999887695,51412,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,38.8968843596,38.8968843596,42,102,66.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,116097302,23,19,1267,3669,581,0,55.08695652,138.4452347,1460,0,193.1052632,455.8176895,42.51606123,0.361765513,2831641.512,4469568.877,10000000,1,116000000,5277150.091,4982557.682,10100000,1,111000000,6177174.944,4992259.824,10000000,2,0,0,0,0,480,392,0.198109686,0.163655827,0,1460,114.7906977,322.6830642,104124.3599,0,0,0,1,0,0,0,0,0,117.5238095,55.08695652,193.1052632,480,0,0,0,0,0,0,23,1267,19,3669,29200,5120,22,20,91026.81818,204240.8592,706752,28228,10000000.0,6505.97004,10000000,9998620,BENIGN,0
53,229,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,1956331.878,17467.24891,76.33333333,126.1520247,222,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,8733.624454,8733.624454,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,61295780,15,14,748,7038,354,0,49.86666667,101.8022359,2920,0,502.7142857,905.4866459,127.0234264,0.473115768,2189135.0,4137601.234,10000000,1,61300000,4378270.0,5062780.22,10100000,1537,61200000,4711147.615,5145507.007,10100000,153,0,0,0,0,312,364,0.244715052,0.228400715,0,2920,259.5333333,652.8068698,426156.8092,0,0,0,1,0,0,0,0,0,268.4827586,49.86666667,502.7142857,312,0,0,0,0,0,0,15,748,14,7038,8192,114,14,20,123591.0,178602.1277,488161,50581,9965029.167,80663.49094,10000000,9800587,BENIGN,0
80,98736696,9,6,354,11595,354,0,39.33333333,118.0,5792,0,1932.5,2181.008184,121.0188358,0.151919201,7052621.143,26400000.0,98700000,1,98700000,12300000.0,34900000.0,98700000,1,28457,5691.4,7699.561273,15176,46,0,0,0,0,296,200,0.091151521,0.060767681,0,5792,746.8125,1578.880921,2492864.963,0,0,0,0,1,0,0,0,0,796.6,39.33333333,1932.5,296,0,0,0,0,0,0,9,354,6,11595,251,235,1,32,1999.0,0.0,1999,1999,98700000.0,0.0,98700000,98700000,DoS Hulk,1
10778,14,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,71428.57143,71428.57143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,109263,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,106412.9669,64.06560318,18210.5,43052.28234,106064,51,2962,1481.0,1895.046174,2821,141,109198,36399.33333,60347.17473,106064,186,0,0,0,0,72,92,27.45668708,36.6089161,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
20000,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,8112839,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.958273916,0.493045653,2704279.667,4683355.687,8112153,330,8112839,2704279.667,4683355.687,8112153,330,0,0.0,0.0,0,0,0,0,0,0,80,0,0.493045653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,686.0,0.0,686,686,8112153.0,0.0,8112153,8112153,DDoS,1
443,5017461,7,4,1704,152,1105,0,243.4285714,423.688902,152,0,38.0,76.0,369.9082066,2.192343897,501746.1,1546374.604,4902439,4,5017461,836243.5,2022856.279,4965322,4,87106,29035.33333,31894.05265,63327,258,0,0,0,0,152,92,1.395127934,0.797215962,0,1105,154.6666667,334.1092182,111628.9697,0,0,0,1,0,0,0,0,0,168.7272727,243.4285714,38.0,152,0,0,0,0,0,0,7,1704,4,152,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
23435,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
36861,70,2,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,42857.14286,35.0,49.49747468,70,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,20,28571.42857,14285.71429,0,6,1.5,3.0,9.0,0,0,0,0,1,0,0,0,0,2.0,0.0,6.0,64,0,0,0,0,0,0,2,0,1,6,18,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
57855,52635,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.9962952408,26317.5,37160.5826716966,52594,41,52635,52635.0,0.0,52635,52635,0,0.0,0.0,0,0,0,0,0,0,76,32,37.9975301605,18.9987650803,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
36737,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.0769230769,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38461.5384615385,38461.5384615385,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,11256,274,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,24513,2,2,72,286,36,36,36.0,0.0,143,143,143.0,0.0,14604.49557,163.1787215,8171.0,14107.57258,24461,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,81.58936075,81.58936075,36,143,78.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,98.5,36.0,143.0,40,0,0,0,0,0,0,2,72,2,286,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,430893,7,6,573,532,373,0,81.85714286,138.4141474,357,0,88.66666667,141.9093607,2564.441752,30.16990297,35907.75,64559.26625,143833,3,286536,47756.0,73560.90976,142793,4,288126,57625.2,78529.30562,144495,3,0,0,0,0,236,200,16.24533237,13.9245706,0,373,78.92857143,130.8260526,17115.45604,0,0,0,1,0,0,0,0,0,85.0,81.85714286,88.66666667,236,0,0,0,0,0,0,7,573,6,532,65535,243,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,985,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4060.913706,328.3333333,563.4938627,979,3,985,328.3333333,563.4938627,979,3,0,0.0,0.0,0,0,0,0,0,0,128,0,4060.913706,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
80,99572236,5,8,338,11595,326,0,67.6,144.4811406,4344,0,1449.375,1729.380148,119.8426437,0.130558482,8297686.333,28700000.0,99400000,4,99400000,24800000.0,49700000.0,99400000,4,99600000,14200000.0,37500000.0,99400000,16,0,0,0,0,144,264,0.050214801,0.080343681,0,4344,852.7857143,1458.813226,2128136.027,1,0,0,0,0,0,0,0,1,918.3846154,67.6,1449.375,144,0,0,0,0,0,0,5,338,8,11595,0,235,2,20,6273.0,0.0,6273,6273,99400000.0,0.0,99400000,99400000,DoS Hulk,1
53,166,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1204819.277,24096.38554,55.33333333,55.19359866,113,3,3,3.0,0.0,3,3,50,50.0,0.0,50,50,0,0,0,0,40,40,12048.19277,12048.19277,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,85648078,7,6,385,11595,379,0,55.0,142.8880681,4344,0,1932.5,1754.831473,139.8747092,0.151783908,7137339.833,24700000.0,85500000,1,85500000,14300000.0,34900000.0,85500000,1,147433,29486.6,58274.99808,133173,14,0,0,0,0,220,200,0.081729797,0.070054111,0,4344,855.7142857,1459.629164,2130517.297,0,0,0,0,1,0,0,0,0,921.5384615,55.0,1932.5,220,0,0,0,0,0,0,7,385,6,11595,274,235,2,20,1990.0,0.0,1990,1990,85500000.0,0.0,85500000,85500000,DoS Hulk,1
80,45536293,10,10,868,3926,434,0,86.8,182.9904673,1963,0,392.6,827.6734729,105.278662,0.439210104,2396647.0,4213041.649,10200000,40,41600000,4618471.0,5285012.817,10200000,2804,45500000,5055502.0,5020758.559,10200000,796,0,0,0,0,328,328,0.219605052,0.219605052,0,1963,228.2857143,591.1450028,349452.4143,0,0,0,1,0,0,0,0,1,239.7,86.8,392.6,328,0,0,0,0,0,0,10,868,10,3926,29200,972,2,32,234184.0,394660.6703,826175,36792,10200000.0,91542.514,10200000,10000000,BENIGN,0
524,9,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,85154501,6,4,319,11595,319,0,53.16666667,130.2312047,8688,0,2898.75,4095.56617,139.9103965,0.117433605,9461611.222,28300000.0,85000000,0,85000000,17000000.0,38000000.0,85000000,0,147822,49274.0,73438.39253,133701,186,0,0,0,0,200,136,0.070460163,0.046973442,0,8688,1083.090909,2667.017227,7112980.891,0,0,0,0,1,0,0,0,0,1191.4,53.16666667,2898.75,200,0,0,0,0,0,0,6,319,4,11595,251,235,1,32,2.0,0.0,2,2,85000000.0,0.0,85000000,85000000,DoS Hulk,1
53,225,2,2,84,168,42,42,42.0,0.0,84,84,84.0,0.0,1120000.0,17777.7777777778,75.0,88.6397202162,174,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8888.8888888889,8888.8888888889,42,84,58.8,23.0043474152,529.2,0,0,0,0,0,0,0,0,1,73.5,42.0,84.0,64,0,0,0,0,0,0,2,84,2,168,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
54454,88,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,420454.5455,34090.90909,44.0,4.242640687,47,41,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,64,20,22727.27273,11363.63636,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1747,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
900,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
53,98750,2,2,88,218,44,44,44.0,0.0,109,109,109.0,0.0,3098.734177,40.50632911,32916.66667,57006.41088,98742,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,20.25316456,20.25316456,44,109,70.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,87.5,44.0,109.0,40,0,0,0,0,0,0,2,88,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,49808,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,233436.3958,160.6167684,7115.428571,13312.67352,34801,1,14482,7241.0,10238.90619,14481,1,49698,12424.5,16350.41958,34801,164,0,0,0,0,72,112,60.23128815,100.3854802,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
53,23882,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,10384.3899170924,167.4901599531,7960.6666666667,13725.1001574973,23809,3,3,3.0,0.0,3,3,70,70.0,0.0,70,70,0,0,0,0,64,64,83.7450799766,83.7450799766,38,86,57.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,64,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
2827,143,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,83916.08392,13986.01399,143.0,0.0,143,143,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6993.006993,6993.006993,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1024,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
59598,65,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,753846.1538,61538.46154,21.66666667,16.62327685,37,4,65,32.5,40.30508653,61,4,0,0.0,0.0,0,0,0,0,0,0,60,20,46153.84615,15384.61538,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
